name,sn,nw,wn,fl,CURRENT_FIX_INTEREST_AREA_LABEL,dur,id
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,19,0.3144080341830428,a,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,16,0.9854234117173476,can,26,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,17,0.0566212815622254,imagine,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,17,0.5949649693832854,imagine,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,21,0.516296254796539,tree,84,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,25,0.6253801426962563,living,16,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,29,0.2170328901396912,forest,26,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,29,0.9688005445090896,forest,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,13,0.9815758830661028,"emotions,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,25,0.8845404409760335,living,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,47,0.0769724896965505,would,3,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,51,0.6181318088013366,sense,196,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,43,0.4305015179086192,chopped,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,50,0.8857884798488697,a,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,47,0.6873498979167363,would,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,44,0.2566832082907058,down.,30,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,49,0.6026689926581077,feel,110,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,55,0.592755062907038,"sadness,",25,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,58,0.4812259754427373,would,77,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,58,0.7515552314058164,would,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,55,0.6235882007166084,"sadness,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,64,0.3951757244186755,possibly,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,61,0.868326067106231,its,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,59,0.8971929269424002,be,35,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,62,0.3634494508773819,home,29,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,62,0.9035279215654716,home,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,64,0.215800453264985,possibly,17,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,69,0.3763511392693515,also,36,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,74,0.4028832885773699,anger,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,80,0.8664734066681787,who,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,79,0.060729969598731,deforesters,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,76,0.6451061522552269,frustration,23,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,76,0.3950819171467671,frustration,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,77,0.5037049837868113,towards,42,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,79,0.5616106947652308,deforesters,62,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,82,0.8806947353779091,cutting,50,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,84,0.3467895488525043,down.,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,35,0.0458604784532614,feel,15,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.264398068230353,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.7401193304503607,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,22,0.6129676955974049,that,14,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.583213592583365,100-year-old,19,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.8103322833618072,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,8,0.6261195356958096,have,26,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,8,0.5233576775090533,have,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,21,0.7047937980581259,tree,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,3,0.0890085289638004,language,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.1343425158879873,100-year-old,25,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.3948368243403569,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,23,0.0019629740918796,has,44,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,24,0.4804584438049664,been,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,21,0.9570032924567742,tree,30,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,30,0.4510504863404367,And,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,25,0.6286388036809816,figure,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,24,0.9707333097086212,to,77,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,25,0.8058683218302658,figure,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,23,0.6751803007461161,trying,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,19,0.1161565423636394,looked,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,14,0.2156388642350062,sat,38,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,17,0.7638836388958614,bed,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,19,0.812581422364648,looked,26,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,19,0.8039102248419605,looked,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,17,0.4834273214555757,bed,29,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,21,0.2378848768738773,her,67,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,23,0.1126717123891334,trying,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,25,0.1684694236195941,figure,40,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,27,0.994977707610024,what,27,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,27,0.7620185337878862,what,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,33,0.4207495274623303,saw,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,30,0.2269314682373836,And,37,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,33,0.0974187691662823,saw,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,33,0.3787855108067228,saw,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,37,0.241113379606848,clock,19,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,37,0.7468737767252367,clock,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,40,0.0832835352759144,bedside,39,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,39,0.9261226443165056,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,41,0.6231192549009356,table,15,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.4205539501959588,flashing,17,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.476722174806409,flashing,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,41,0.8031090905545976,table,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,39,0.0438806266987003,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.329295497874959,numbers.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,45,0.2980347070405852,unfamiliar,34,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,45,0.1943064828693291,unfamiliar,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,30,0.5879036008392571,And,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,35,0.3224698681426957,-,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,22,0.5503815254916127,"room,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,25,0.2531194339959277,figure,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.2240995514967398,flashing,47,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.0388525077383156,flashing,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,44,0.7158630256567425,an,6,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,44,0.9324921014010452,an,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,44,0.6166154835826853,an,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,45,0.6506242983884472,unfamiliar,23,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,45,0.5120652817880911,unfamiliar,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.4902141858237133,numbers.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.1859116677665338,numbers.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.378231907378325,sequence,13,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.4397782064361429,sequence,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.2953514837003856,numbers.,17,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.680508980030833,numbers.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,51,0.6114291147052733,reached,29,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,57,0.1211087199225273,felt,53,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,57,0.1997554174673957,felt,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,55,0.821052377787585,"off,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,66,0.0939966490872948,"Suddenly,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,63,0.1790598750302848,over,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.0275836406831283,sensation,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,60,0.2724129770132432,tingling,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.6466854006323746,sensation,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.950724445434508,sensation,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,65,0.1062715767840643,body.,32,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,66,0.721176728052788,"Suddenly,",41,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,69,0.446043251528837,transported,55,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,69,0.8014174434662857,transported,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,68,0.4482543646606317,was,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,75,0.7645703475446258,place.,2,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,71,0.3476471779951113,a,28,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,71,0.374542545195898,a,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,72,0.9301025667213128,different,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,74,0.9156067878249065,and,29,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,75,0.5466717623078977,place.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.641432652425302,Confused,22,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.7785058522279157,Confused,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.375137576611896,"disoriented,",18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.5155289064212312,"disoriented,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,80,0.1341255645056986,realized,49,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,81,0.5937001272222604,that,12,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,81,0.7552884749619508,that,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,79,0.970076963025684,Jane,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,83,0.8416439224780478,had,32,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,72,0.2734858822119241,different,6,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,72,0.4877781250891176,different,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,85,0.2982653058269217,gained,17,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,89,0.470296402815934,time,67,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,77,0.5654716211856204,and,52,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.5174102732255852,"disoriented,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.0488058643401944,"disoriented,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.4288594484539854,Confused,16,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.3580402433459008,Confused,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,64,0.7495431227762188,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,21,0.0799148055311674,her,58,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,37,0.5013374605278968,clock,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,38,0.5080168836619285,rubbed,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.7583034866570778,around,58,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.628182585455057,around,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.2178970805843381,changed,58,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.0825498673062277,overnight.,49,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.1964159274607222,changed,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,15,0.2191153446833292,you,49,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.5919691368335912,around,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.3401129513531752,overnight.,97,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,20,0.0369508966364938,that,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.2129231345657935,what,23,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.8479592365367226,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.3572809784110318,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,20,0.5892212836187809,that,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.5810330567083672,overnight.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.1770911216687621,around,44,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.3186198092230062,world,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.7819281974207182,world,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,15,0.6016315118690453,you,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.9105512662753112,changed,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,19,0.8811080697485807,But,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.6657524921732311,exactly,28,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.391777290766603,what,14,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.1918462084296192,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,38,0.0983797326345511,rubbed,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.2442450431666451,world,14,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.0795333136993947,around,23,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.2557127120401634,around,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.916247975131854,changed,103,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.3428705398637097,exactly,58,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.3831179175047879,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,21,0.6492496468183735,was,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,24,0.6518059554570815,happened,26,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.3033711577390032,world,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,27,0.8045426266545485,when,49,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,28,0.9131448889652016,she,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,30,0.2487123057031967,her,16,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,33,0.1780340339281062,that,17,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,35,0.5301068854558055,morning.,27,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,35,0.9620695367015566,morning.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,35,0.3779844719931173,morning.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,32,0.5702634121437058,on,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,43,0.7767387586692549,sat,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,40,0.4357664869231699,tired,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,41,0.6093917817806614,eyes,104,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,50,0.8716133135805506,but,64,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,51,0.6347877061143746,feel,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,48,0.7120227204497362,couldn't,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,45,0.8159950683897927,in,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,55,0.1571017560825499,confusion,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,57,0.1457906186163078,wonder,19,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,57,0.629388845920372,wonder,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,63,0.910296457141525,had,73,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,65,0.856363825114414,ability,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,63,0.4275004999122608,had,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,68,0.6852800776859123,through,21,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,55,0.4012384744255473,confusion,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,40,0.6694300443404254,tired,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.8702036335621839,overnight.,42,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.453319248729705,exactly,46,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.823404909073885,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.3415831833274177,overnight.,51,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,30,0.2649115031194652,her,47,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.920778771430468,overnight.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.8527983601102763,changed,31,14
003_claude-v1_eye_tracking1_clustered,11,55,29,0.2132117228293602,tree.,1,14
003_claude-v1_eye_tracking1_clustered,11,55,16,0.6084891577529561,able,35,14
003_claude-v1_eye_tracking1_clustered,11,55,17,0.2382335562044726,to,1,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.5866131181328584,perceive,33,14
003_claude-v1_eye_tracking1_clustered,11,55,23,0.5229311564240611,from,57,14
003_claude-v1_eye_tracking1_clustered,11,55,24,0.52253915617506,the,1,14
003_claude-v1_eye_tracking1_clustered,11,55,21,0.4177275665215477,the,1,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.0004102751615322,perceive,1,14
003_claude-v1_eye_tracking1_clustered,11,55,16,0.2476213027247106,able,30,14
003_claude-v1_eye_tracking1_clustered,11,55,2,0.7883965703447386,not,1,14
003_claude-v1_eye_tracking1_clustered,11,55,18,0.5380627193451997,feel,20,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.6694464137653655,perceive,134,14
003_claude-v1_eye_tracking1_clustered,11,55,24,0.1347537247979391,the,40,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.7069194172935834,perspective,1,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.7762455853267457,perceive,1,14
003_claude-v1_eye_tracking1_clustered,11,55,18,0.190099587187311,feel,1,14
003_claude-v1_eye_tracking1_clustered,11,55,18,0.38022820407179,feel,151,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.7694143965745748,perspective,33,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.0523136888487507,perspective,18,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.0202525375484868,perspective,1,14
003_claude-v1_eye_tracking1_clustered,11,55,26,0.7630623534583821,of,20,14
003_claude-v1_eye_tracking1_clustered,11,55,27,0.2151161391882974,a,1,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.0796512742354051,perspective,1,14
003_claude-v1_eye_tracking1_clustered,11,55,22,0.7387356438363332,world,1,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.5363137846601396,perceive,1,14
003_claude-v1_eye_tracking1_clustered,11,55,16,0.6698392542397104,able,19,14
003_claude-v1_eye_tracking1_clustered,11,55,14,0.7846715477908788,am,22,14
003_claude-v1_eye_tracking1_clustered,11,55,17,0.9288262260246511,to,102,14
003_claude-v1_eye_tracking1_clustered,11,55,25,0.0859633863856164,perspective,40,14
003_claude-v1_eye_tracking1_clustered,11,55,26,0.8080241908183704,of,43,14
