id	sn	nw	wn	fl	dur	CURRENT_FIX_INTEREST_AREA_LABEL
ZAB	2	22	16	0.37010935601458	111	twisty
ZAB	2	22	17	0.7058240396530361	164	yarn
ZAB	2	22	19	0.2030188679245281	92	will
ZAB	2	22	20	0.7037238293111716	93	keep
ZAB	2	22	22	0.0114942528735632	140	guessing.
ZAB	2	22	21	0.112327024017814	111	them
ZAB	2	22	22	0.1287356321839079	105	guessing.
ZAB	3	16	2	0.1397769516728621	54	My
ZAB	3	16	1	0.3666666666666666	237	Bread,
ZAB	3	16	2	0.4431226765799258	135	My
ZAB	3	16	3	0.448888888888889	53	Sweet
ZAB	3	16	4	0.3561643835616438	122	has
ZAB	3	16	5	0.8380069524913102	83	so
ZAB	3	16	6	0.6520988737750477	79	many
ZAB	3	16	7	0.2289390040865746	50	flaws
ZAB	3	16	9	0.2315098468271338	99	would
ZAB	3	16	11	0.3141611496851293	102	easy
ZAB	3	16	11	0.8784111093169708	68	easy
ZAB	3	16	13	0.5243114777016636	133	critics
ZAB	3	16	14	0.7491044271713412	96	to
ZAB	3	16	15	0.4616214681243789	224	shred
ZAB	4	5	1	0.4579439252336448	162	Slow,
ZAB	4	5	2	0.1482428115015977	97	silly
ZAB	4	5	1	0.5252336448598129	65	Slow,
ZAB	4	5	1	0.1345794392523365	102	Slow,
ZAB	4	5	2	0.2837060702875398	53	silly
ZAB	4	5	3	0.9084604136202212	103	and
ZAB	4	5	4	0.2458948141798812	121	unintentionally
ZAB	4	5	5	0.0021772939346813	139	hilarious.
ZAB	4	5	4	0.239625298475479	98	unintentionally
ZAB	4	5	4	0.4700300006122574	69	unintentionally
ZAB	4	5	5	0.1763608087091759	167	hilarious.
ZAB	5	13	9	0.4902007083825266	36	Communion
ZAB	5	13	1	0.3893365964513591	42	Ultimately
ZAB	5	13	1	0.3177344637706494	84	Ultimately
ZAB	5	13	2	0.0969647251845775	96	feels
ZAB	5	13	1	0.2349444978585788	152	Ultimately
ZAB	5	13	1	0.9341840748186347	86	Ultimately
ZAB	5	13	2	0.3699753896636587	58	feels
ZAB	5	13	3	0.2568648648648647	130	emp11111ty
ZAB	5	13	3	0.5725405405405405	113	emp11111ty
ZAB	5	13	2	0.9432977850697296	147	feels
ZAB	5	13	3	0.2274594594594595	45	emp11111ty
ZAB	5	13	5	0.0879173838209982	154	unsatisfying,
ZAB	5	13	5	0.3047022375215148	42	unsatisfying,
ZAB	5	13	4	0.28543973260915	100	and
ZAB	5	13	6	0.9690140845070416	110	like
ZAB	5	13	6	0.4676056338028175	51	like
ZAB	5	13	7	0.3388411682024049	39	swallowing
ZAB	5	13	9	0.0491145218417945	94	Communion
ZAB	5	13	9	0.5289256198347108	64	Communion
ZAB	5	13	10	0.3880530973451329	182	wafer
ZAB	5	13	11	0.8104915041623899	70	without
ZAB	5	13	13	0.124938271604938	78	wine.
ZAB	5	13	11	0.2631086782985514	113	without
ZAB	5	13	9	0.8056670602125149	88	Communion
ZAB	5	13	1	0.7965737260728956	55	Ultimately
ZAB	5	13	3	0.3433513513513512	149	emp11111ty
ZAB	6	16	1	0.4286799401542179	171	Exudes
ZAB	6	16	2	0.8887357414448668	142	the
ZAB	6	16	6	0.0637316561844865	72	Busby
ZAB	6	16	6	0.8285115303983225	93	Busby
ZAB	6	16	7	0.1767336112163697	92	Berkeley
ZAB	6	16	8	0.2131380381713274	70	musical
ZAB	6	16	8	0.7457612072791836	64	musical
ZAB	6	16	9	0.5144270403957131	70	and
ZAB	6	16	11	0.706574394463668	40	visceral
ZAB	6	16	11	0.301038062283737	198	visceral
ZAB	6	16	12	0.0606965174129352	124	excitement
ZAB	6	16	13	0.5478260869565227	90	of
ZAB	6	16	15	0.2199999999999998	71	sports
ZAB	6	16	15	0.8566666666666662	71	sports
ZAB	6	16	16	0.3666666666666666	158	extravaganza.
ZAB	6	16	16	0.6031746031746031	187	extravaganza.
ZAB	7	19	2	0.7412729234088455	60	film
ZAB	7	19	1	0.381858496270913	74	The
ZAB	7	19	2	0.7799352750809061	114	film
ZAB	7	19	3	0.1561205957137668	188	rehashes
ZAB	7	19	3	0.3304758445332365	61	rehashes
ZAB	7	19	4	0.4420289855072464	136	several
ZAB	7	19	5	0.376101860920666	93	old
ZAB	7	19	6	0.2923762817654923	95	themes
ZAB	7	19	7	0.7837271419765772	92	and
ZAB	7	19	9	0.1519920097658416	85	capped
ZAB	7	19	10	0.2980565710987108	77	with
ZAB	7	19	11	0.5173490763664065	98	pointless
ZAB	7	19	11	0.2906494001142639	74	pointless
ZAB	7	19	12	0.2264367816091952	179	extremes
ZAB	7	19	12	0.7528735632183908	59	extremes
ZAB	7	19	14	0.726666666666667	115	it's
ZAB	7	19	15	0.2789473684210525	305	insanely
ZAB	7	19	16	0.0926829268292681	129	violent
ZAB	7	19	17	0.7452890112216811	93	and
ZAB	7	19	18	0.3482423600070661	181	very
ZAB	7	19	19	0.463032367972743	133	graphic.
ZAB	8	11	2	0.3747023484434736	39	Gosling
ZAB	8	11	1	0.3070707070707071	103	Ryan
ZAB	8	11	2	0.4432113599126159	74	Gosling
ZAB	8	11	3	0.9332720024532356	88	is,
ZAB	8	11	6	0.0712320998156814	101	word,
ZAB	8	11	6	0.6156812703813982	52	word,
ZAB	8	11	7	0.2326174342483061	41	brilliant
ZAB	8	11	8	0.2994373704471416	10	as
ZAB	8	11	10	0.0488376220053239	130	conflicted
ZAB	8	11	10	0.3293700088731144	85	conflicted
ZAB	8	11	11	0.2193548387096773	282	Daniel.
ZAB	8	11	1	0.5575757575757575	117	Ryan
ZAB	9	28	1	0.9529411764705884	132	If
ZAB	9	28	1	0.5647058823529408	30	If
ZAB	9	28	2	0.935211267605634	125	Deuces
ZAB	9	28	4	0.2442707261880274	148	had
ZAB	9	28	5	0.8489691545469075	104	been
ZAB	9	28	4	0.8815058629911541	89	had
ZAB	9	28	6	0.9011168881186212	85	tweaked
ZAB	9	28	8	0.6733913043478273	75	a
ZAB	9	28	7	0.2215464813205908	103	up
ZAB	9	28	7	0.4068925571966406	142	up
ZAB	9	28	7	0.9740515493773536	54	up
ZAB	9	28	9	0.9923123123123128	149	notch
ZAB	9	28	12	0.2017672047578579	121	have
ZAB	9	28	13	0.2577972100770351	116	become
ZAB	9	28	14	0.6555555555555562	114	a
ZAB	9	28	15	0.5528301886792455	89	camp
ZAB	9	28	16	0.2584615384615383	100	adventure,
ZAB	9	28	17	0.5142857142857146	80	one
ZAB	9	28	17	0.1558441558441558	123	one
ZAB	9	28	19	0.6665403119988341	89	those
ZAB	9	28	20	0.3606304728546413	77	movies
ZAB	9	28	21	0.3956758346815704	69	that's
ZAB	9	28	22	0.8525919490298292	73	so
ZAB	9	28	25	0.4802934123289603	74	starts
ZAB	9	28	24	0.8903225806451611	62	it
ZAB	9	28	27	0.4870003082930839	143	become
ZAB	9	28	28	0.1703703703703701	116	good.
ZAB	10	21	2	0.1939045249572383	164	film's
ZAB	10	21	3	0.0371428571428572	137	stagecrafts
ZAB	10	21	3	0.2133333333333333	65	stagecrafts
ZAB	10	21	2	0.1302130306328722	134	film's
ZAB	10	21	3	0.2695238095238096	188	stagecrafts
ZAB	10	21	3	0.5923809523809522	95	stagecrafts
ZAB	10	21	4	0.6685714285714279	103	are
ZAB	10	21	5	0.3729729729729732	62	intimate
ZAB	10	21	6	0.6832646331409722	85	and
ZAB	10	21	7	0.3403467368612143	66	therefore
ZAB	10	21	8	0.0296946564885488	140	bolder
ZAB	10	21	8	0.8862849872773533	69	bolder
ZAB	10	21	10	0.8852157052835675	119	the
ZAB	10	21	11	0.8780219780219781	104	otherwise
ZAB	10	21	12	0.4179808890735356	82	calculated
ZAB	10	21	13	0.4606359913273906	213	artifice
ZAB	10	21	15	0.0029197080291969	132	defines
ZAB	10	21	16	0.0782792070856172	75	and
ZAB	10	21	17	0.3995120901198249	156	overwhelms
ZAB	10	21	18	0.6788498098859312	85	the
ZAB	10	21	19	0.5584007467330432	88	film's
ZAB	10	21	20	0.309445204927933	70	production
ZAB	10	21	21	0.3059701492537313	110	design.
ZAB	10	21	20	0.3712859328448345	154	production
ZAB	11	18	2	0.6736842105263164	29	is
ZAB	11	18	1	0.7019999999999998	45	Frida
ZAB	11	18	1	0.27	78	Frida
ZAB	11	18	3	0.1281507656065958	178	certainly
ZAB	11	18	2	0.6368421052631575	65	is
ZAB	11	18	3	0.7927758146839419	116	certainly
ZAB	11	18	4	0.8333727810650896	82	no
ZAB	11	18	6	0.7067340841185934	119	but
ZAB	11	18	7	0.5755886592984139	57	neither
ZAB	11	18	8	0.7641025641025629	104	is
ZAB	11	18	11	0.2224299065420556	87	Kahlo
ZAB	11	18	7	0.9292647765497354	301	neither
ZAB	11	18	10	0.4836518046709123	45	the
ZAB	11	18	11	0.4130841121495331	44	Kahlo
ZAB	11	18	12	0.4696132596685083	203	movie
ZAB	11	18	13	0.3745770461819842	80	Frida
ZAB	11	18	14	0.95738857037174	104	fans
ZAB	11	18	14	0.1856482337710374	52	fans
ZAB	11	18	13	0.4487120865721689	122	Frida
ZAB	11	18	13	0.2614235634811767	68	Frida
ZAB	11	18	1	0.2680000000000001	97	Frida
ZAB	11	18	16	0.6552669322709168	79	been
ZAB	11	18	17	0.9373888628919048	167	looking
ZAB	12	7	3	0.1260000000000002	43	often
ZAB	12	7	1	0.5573069945575487	168	The
ZAB	12	7	2	0.7765035568010349	205	film
ZAB	12	7	3	0.1580000000000001	34	often
ZAB	12	7	4	0.1987804878048782	144	achieves
ZAB	12	7	5	0.651130434782608	54	a
ZAB	12	7	6	0.4150726226363388	157	mesmerizing
ZAB	12	7	7	0.1666666666666666	148	poetry.
ZAB	12	7	3	0.0419999999999998	67	often
ZAB	13	7	4	0.62424750438162	22	astonishing
ZAB	13	7	2	0.8587939698492462	50	work
ZAB	13	7	2	0.0587939698492461	106	work
ZAB	13	7	3	0.8688524590163934	83	of
ZAB	13	7	4	0.6905738017221673	75	astonishing
ZAB	13	7	5	0.214899828853317	172	delicacy
ZAB	13	7	7	0.0329371816638374	107	force.
ZAB	13	7	3	0.9519125683060112	93	of
ZAB	13	7	2	0.563316582914573	158	work
ZAB	13	7	4	0.1433818486626532	350	astonishing
ZAB	13	7	5	0.0228933856840835	213	delicacy
ZAB	13	7	5	0.2123225611597704	59	delicacy
ZAB	13	7	6	0.8094196804037003	235	and
ZAB	14	23	11	0.2028616397195592	25	every
ZAB	14	23	1	0.6569366479550921	65	The
ZAB	14	23	2	0.4412366596985368	92	movie's
ZAB	14	23	2	0.976389041698757	106	movie's
ZAB	14	23	4	0.2666666666666661	111	is
ZAB	14	23	5	0.6620155038759689	85	almost
ZAB	14	23	6	0.2540145985401456	60	entirely
ZAB	14	23	7	0.1636363636363638	175	witless
ZAB	14	23	8	0.6574892130675981	108	and
ZAB	14	23	9	0.0031542219120723	66	inane,
ZAB	14	23	10	0.1759450171821306	46	carrying
ZAB	14	23	10	0.5638238050609186	54	carrying
ZAB	14	23	10	0.2625846089763616	144	carrying
ZAB	14	23	11	0.2486478752325081	201	every
ZAB	14	23	12	0.3232653061224489	76	gag
ZAB	14	23	13	0.40935192780968	127	two
ZAB	14	23	14	0.3773149631528351	98	or
ZAB	14	23	15	0.5825185643564359	79	three
ZAB	14	23	16	0.7894938198940555	127	times
ZAB	14	23	15	0.5904393564356434	128	three
ZAB	14	23	17	0.5542493865714925	87	beyond
ZAB	14	23	19	0.0544786225575557	100	limit
ZAB	14	23	19	0.8369897465660658	48	limit
ZAB	14	23	21	0.4712121212121211	115	sustain
ZAB	14	23	22	0.8611111111111112	81	a
ZAB	14	23	21	0.9621212121212122	124	sustain
ZAB	15	8	1	0.953965007952738	91	For
ZAB	15	8	3	0.4934827205302194	63	most
ZAB	15	8	5	0.2295607715547299	89	the
ZAB	15	8	6	0.2217821782178215	67	ingredients
ZAB	15	8	7	0.5676147816349387	184	are
ZAB	15	8	1	0.904521699613724	119	For
ZAB	15	8	1	0.3257441490570326	81	For
ZAB	15	8	3	0.8813002998264162	94	most
ZAB	15	8	5	0.8988612595863358	104	the
ZAB	15	8	6	0.964356435643564	105	ingredients
ZAB	15	8	8	0.0728844790928415	119	there.
ZAB	15	8	6	0.6237623762376238	145	ingredients
ZAB	16	21	1	0.734328358208955	53	But
ZAB	16	21	1	0.2477611940298506	59	But
ZAB	16	21	3	0.1968034778161361	74	you've
ZAB	16	21	4	0.1561887477313971	67	paid
ZAB	16	21	6	0.0247440092895599	115	matinee
ZAB	16	21	6	0.5733347408423939	75	matinee
ZAB	16	21	7	0.2452589641434263	68	price
ZAB	16	21	8	0.7157894736842102	81	and
ZAB	16	21	9	0.2961832061068699	48	bought
ZAB	16	21	10	0.3032632990612434	79	a
ZAB	16	21	11	0.9189694367264454	62	big
ZAB	16	21	14	0.2896413582602059	42	popcorn,
ZAB	16	21	13	0.2402502606882171	97	of
ZAB	16	21	14	0.6388210606638689	59	popcorn,
ZAB	16	21	15	0.5976663888558161	84	there's
ZAB	16	21	16	0.5566063554812228	79	guilty
ZAB	16	21	18	0.9836941813261174	75	to
ZAB	16	21	20	0.859995890692418	58	had
ZAB	16	21	16	0.5215751862551318	105	guilty
ZAB	16	21	17	0.5307043650793658	120	fun
ZAB	16	21	20	0.1946168070680084	81	had
ZAB	16	21	3	0.1444316583557088	30	you've
ZAB	17	13	1	0.0380449141347424	125	There's
ZAB	17	13	1	0.6016732716864815	65	There's
ZAB	17	13	3	0.0550676189029025	152	much
ZAB	17	13	1	0.8722148833113167	104	There's
ZAB	17	13	5	0.106060606060606	194	Fatale,
ZAB	17	13	5	0.4939393939393943	134	Fatale,
ZAB	17	13	6	0.2661870503597122	109	outside
ZAB	17	13	8	0.6156862745098035	92	its
ZAB	17	13	7	0.1914893617021276	59	of
ZAB	17	13	9	0.2237288135593218	42	stylish
ZAB	17	13	10	0.1571090950674696	90	surprises...
ZAB	17	13	10	0.5201189296333004	59	surprises...
ZAB	17	13	11	0.5610599078341014	109	but
ZAB	17	13	12	0.7853802029710256	114	that's
ZAB	17	13	5	0.4242424242424242	54	Fatale,
ZAB	17	13	6	0.4906474820143888	72	outside
ZAB	17	13	9	0.1644067796610167	127	stylish
ZAB	18	36	8	0.7756357927786504	92	all
ZAB	18	36	14	0.4645161290322583	72	look
ZAB	18	36	13	0.8261904761904763	247	sets
ZAB	18	36	2	0.5170324491719402	97	acting
ZAB	18	36	2	0.9927023024101252	128	acting
ZAB	18	36	4	0.375724833423375	47	stiff,
ZAB	18	36	5	0.7412038112944461	161	the
ZAB	18	36	6	0.8513580246913585	87	story
ZAB	18	36	7	0.8352357320099253	270	lacks
ZAB	18	36	7	0.3310173697270474	67	lacks
ZAB	18	36	19	0.0881605351170563	93	from
ZAB	18	36	9	0.6380865046614703	153	trace
ZAB	18	36	10	0.6775956284153005	57	of
ZAB	18	36	12	0.1262275449101796	88	the
ZAB	18	36	13	0.7642857142857141	70	sets
ZAB	18	36	13	0.2785714285714286	167	sets
ZAB	18	36	14	0.2956011730205277	106	look
ZAB	18	36	16	0.5059974633085701	77	they
ZAB	18	36	18	0.1015919965202264	77	borrowed
ZAB	18	36	19	0.4905685618729095	76	from
ZAB	18	36	20	0.314285714285714	85	Gilligan's
ZAB	18	36	21	0.4032053053329641	54	Island
ZAB	18	36	23	0.5645507007419622	124	and
ZAB	18	36	25	0.1487804878048779	90	CGI
ZAB	18	36	26	0.3639162035057716	192	Scooby
ZAB	18	36	26	0.8126549807610086	122	Scooby
ZAB	18	36	27	0.2927674835624622	77	might
ZAB	18	36	29	0.0474244120940653	82	be
ZAB	18	36	31	0.1388764044943824	77	worst
ZAB	18	36	32	0.168421052631579	100	special-effects
ZAB	18	36	32	0.6330827067669172	113	special-effects
ZAB	18	36	32	0.925563909774436	83	special-effects
ZAB	18	36	33	0.226315789473684	75	creation
ZAB	18	36	35	0.6006837606837614	131	the
ZAB	18	36	36	0.2745591939546599	121	year.
ZAB	18	36	35	0.0474236874236867	107	the
ZAB	19	28	10	0.5961761980965217	58	communal
ZAB	19	28	1	0.797583081570997	110	This
ZAB	19	28	2	0.1825968109339408	119	version
ZAB	19	28	3	0.2972845629262242	207	moves
ZAB	19	28	4	0.1233158306334491	60	beyond
ZAB	19	28	3	0.3861624302541849	128	moves
ZAB	19	28	4	0.2849067143335937	186	beyond
ZAB	19	28	6	0.2391155165840643	127	original's
ZAB	19	28	6	0.7258863896301945	78	original's
ZAB	19	28	6	0.949142203583683	79	original's
ZAB	19	28	8	0.6056434599156133	64	for
ZAB	19	28	10	0.2641286953592184	107	communal
ZAB	19	28	11	0.3157145936624269	154	film
ZAB	19	28	12	0.3720720720720721	88	experiences
ZAB	19	28	14	0.434045860862806	103	yesteryear
ZAB	19	28	14	0.6021919937815777	110	yesteryear
ZAB	19	28	17	0.1582089552238809	216	deeper
ZAB	19	28	18	0.328408327736736	125	realization
ZAB	19	28	20	0.6171779141104295	146	cinema's
ZAB	19	28	21	0.0822603878116345	104	inability
ZAB	19	28	21	0.8410415512465376	111	inability
ZAB	19	28	23	0.4997830802603037	37	stand
ZAB	19	28	21	0.2439445983379499	90	inability
ZAB	19	28	21	0.0624044321329636	47	inability
ZAB	19	28	23	0.4275921908893713	76	stand
ZAB	19	28	25	0.3474999999999992	114	for
ZAB	19	28	23	0.871843817787419	83	stand
ZAB	19	28	23	0.490527838033261	99	stand
ZAB	19	28	24	0.53594615993666	204	in
ZAB	19	28	26	0.0646580086580089	36	true,
ZAB	19	28	27	0.4938618028761838	86	lived
ZAB	19	28	28	0.3980769230769231	79	experience.
ZAB	19	28	28	0.1817307692307692	67	experience.
ZAB	19	28	1	0.932930513595166	93	This
ZAB	19	28	2	0.7292938496583145	120	version
ZAB	20	25	1	0.6566270365477762	94	There's
ZAB	20	25	2	0.9712467457332944	92	no
ZAB	20	25	3	0.5638777701845162	52	palpable
ZAB	20	25	4	0.214124342502371	34	chemistry
ZAB	20	25	3	0.2627160011715317	154	palpable
ZAB	20	25	4	0.6158834181253774	63	chemistry
ZAB	20	25	5	0.6143312409464028	99	between
ZAB	20	25	6	0.163600053255226	119	Lopez
ZAB	20	25	7	0.7912809917355378	96	and
ZAB	20	25	8	0.2980309194467037	157	male
ZAB	20	25	9	0.3353400222965446	60	lead
ZAB	20	25	10	0.4935779816513762	65	Ralph
ZAB	20	25	10	0.3449541284403669	71	Ralph
ZAB	20	25	11	0.1608072015036105	110	Fiennes,
ZAB	20	25	12	0.4063018867924531	132	plus
ZAB	20	25	14	0.2937042879678761	207	script
ZAB	20	25	15	0.2218705035971223	55	by
ZAB	20	25	16	0.5298565840938719	88	Working
ZAB	20	25	17	0.2707646176911538	99	Girl
ZAB	20	25	18	0.2352941176470588	146	scribe
ZAB	20	25	18	0.5512605042016799	70	scribe
ZAB	20	25	19	0.4485436893203888	58	Kevin
ZAB	20	25	20	0.7368421052631579	62	Wade
ZAB	20	25	20	0.3087719298245613	122	Wade
ZAB	20	25	21	0.5832258064516135	97	is
ZAB	20	25	22	0.2121081081081081	95	workmanlike
ZAB	20	25	22	0.5052972972972974	118	workmanlike
ZAB	20	25	25	0.1209876543209877	120	extreme.
ZAB	20	25	24	0.2058504364236845	67	the
ZAB	20	25	25	0.4345679012345678	72	extreme.
ZAB	20	25	23	0.7493909626719045	121	in
ZAB	21	21	10	0.8871899979503993	85	two
ZAB	21	21	2	0.0753413524057217	156	first-class,
ZAB	21	21	2	0.69120611183355	108	first-class,
ZAB	21	21	2	0.3749512353706113	48	first-class,
ZAB	21	21	1	0.9365853658536584	80	A
ZAB	21	21	3	0.3693580782517877	129	thoroughly
ZAB	21	21	4	0.2898004212215423	185	involving
ZAB	21	21	4	0.83153144117942	63	involving
ZAB	21	21	4	0.2320328953966501	199	involving
ZAB	21	21	4	0.4335773743857183	124	involving
ZAB	21	21	6	0.5452299245024022	103	movie
ZAB	21	21	8	0.0085333333333334	103	effectively
ZAB	21	21	8	0.4138666666666661	143	effectively
ZAB	21	21	9	0.2196106320561827	105	combines
ZAB	21	21	9	0.8420304027024624	66	combines
ZAB	21	21	10	0.8714490674318507	85	two
ZAB	21	21	11	0.7524856307351014	92	surefire,
ZAB	21	21	11	0.4194816980941817	102	surefire,
ZAB	21	21	12	0.3544539928736111	118	beloved
ZAB	21	21	13	0.1057430432208407	122	genres
ZAB	21	21	15	0.7589707271010387	152	the
ZAB	21	21	16	0.4223019670388093	49	prison
ZAB	21	21	17	0.2998649430831559	83	flick
ZAB	21	21	18	0.8995766299745979	104	and
ZAB	21	21	20	0.5113146551724138	117	fight
ZAB	21	21	20	0.3182112068965516	294	fight
ZAB	22	17	1	0.7533964926426124	136	The
ZAB	22	17	2	0.6688941582237551	86	film
ZAB	22	17	4	0.3150883289892847	80	so
ZAB	22	17	5	0.5896358543417367	75	bad
ZAB	22	17	7	0.7608695652173914	93	doesn't
ZAB	22	17	8	0.2563758389261748	136	improve
ZAB	22	17	8	0.5181208053691279	45	improve
ZAB	22	17	8	0.1516778523489934	73	improve
ZAB	22	17	8	0.9020134228187918	66	improve
ZAB	22	17	11	0.0810000000000002	117	experience
ZAB	22	17	11	0.265	95	experience
ZAB	22	17	13	0.0697420995277878	156	staring
ZAB	22	17	13	0.8462041409371593	59	staring
ZAB	22	17	16	0.2192406595068826	103	blank
ZAB	22	17	14	0.1651247920133114	94	at
ZAB	22	17	15	0.0457755923111316	101	a
ZAB	23	16	11	0.6609122807017546	39	relevance
ZAB	23	16	1	0.5169491525423728	76	Weiss
ZAB	23	16	1	0.3271186440677965	104	Weiss
ZAB	23	16	1	0.945762711864407	58	Weiss
ZAB	23	16	3	0.0954447405151631	127	Speck
ZAB	23	16	3	0.9205177007993908	118	Speck
ZAB	23	16	4	0.8446635730858473	73	never
ZAB	23	16	5	0.7889083479276122	84	make
ZAB	23	16	7	0.0978479434981303	81	convincing
ZAB	23	16	8	0.1293944353518819	132	case
ZAB	23	16	8	0.9359410801963992	35	case
ZAB	23	16	11	0.1432982456140351	117	relevance
ZAB	23	16	11	0.8854736842105264	115	relevance
ZAB	23	16	13	0.4358352803738315	105	these
ZAB	23	16	14	0.6405820864931341	84	two
ZAB	23	16	15	0.3449387230008803	132	20th-century
ZAB	23	16	16	0.1584548477871576	130	footnotes.
ZAB	23	16	13	0.433966121495327	91	these
ZAB	23	16	13	0.267610981308411	48	these
ZAB	23	16	14	0.0975199836031979	87	two
ZAB	23	16	15	0.256537341729298	103	20th-century
ZAB	23	16	15	0.5893425418105491	134	20th-century
ZAB	24	6	2	0.125274725274725	53	Best
ZAB	24	6	1	0.3378378378378378	88	Another
ZAB	24	6	2	0.3802197802197805	122	Best
ZAB	24	6	2	0.1120879120879119	103	Best
ZAB	24	6	4	0.9325508982035932	147	the
ZAB	24	6	5	0.4383838383838381	42	Year
ZAB	24	6	3	0.751655855240696	111	of
ZAB	24	6	3	0.0305906452714231	51	of
ZAB	24	6	6	0.1352601156069363	109	selection.
ZAB	24	6	5	0.2282828282828285	31	Year
ZAB	24	6	4	0.0311856287425151	108	the
ZAB	24	6	6	0.2716763005780346	154	selection.
ZAB	25	7	2	0.98	47	all
ZAB	25	7	1	0.6466666666666668	101	It's
ZAB	25	7	4	0.2265073329712113	138	rather
ZAB	25	7	4	0.9356871265616514	75	rather
ZAB	25	7	5	0.2267379679144383	134	shapeless
ZAB	25	7	5	0.3550802139037431	78	shapeless
ZAB	25	7	5	0.979679144385027	127	shapeless
ZAB	25	7	6	0.7774577332498437	36	good
ZAB	25	7	1	0.6099999999999999	108	It's
ZAB	25	7	2	0.9279999999999996	120	all
ZAB	25	7	4	0.4194459532862574	51	rather
ZAB	25	7	5	0.3101604278074866	96	shapeless
ZAB	25	7	6	0.1382592360676263	135	good
ZAB	25	7	6	0.6191609267376326	64	good
ZAB	25	7	7	0.1048122686409311	50	time...
ZAB	25	7	3	0.6121739130434782	90	a
ZAB	25	7	2	0.3960000000000002	168	all
ZAB	25	7	1	0.9066666666666668	43	It's
ZAB	25	7	4	0.2143400325909833	145	rather
ZAB	25	7	5	0.4684491978609627	148	shapeless
ZAB	26	12	1	0.8428571428571426	56	Same
ZAB	26	12	1	0.2839285714285715	104	Same
ZAB	26	12	2	0.0859813084112148	70	song,
ZAB	26	12	3	0.4891257512189589	150	second
ZAB	26	12	4	0.0216560509554138	101	verse,
ZAB	26	12	3	0.243837169747137	111	second
ZAB	26	12	5	0.5009572276747851	180	coulda
ZAB	26	12	6	0.9775716145833327	201	been
ZAB	26	12	6	0.6754882812499995	83	been
ZAB	26	12	6	0.3171549479166664	140	been
ZAB	26	12	8	0.4180482204362815	107	but
ZAB	26	12	8	0.1946727898966711	30	but
ZAB	26	12	10	0.2692913385826775	67	coulda
ZAB	26	12	11	0.5872158154859967	127	been
ZAB	26	12	11	0.3700164744645799	62	been
ZAB	26	12	1	0.4607142857142857	78	Same
ZAB	26	12	2	0.1644859813084114	91	song,
ZAB	26	12	3	0.5370223381335752	209	second
ZAB	27	8	4	0.4574186991869918	33	robust
ZAB	27	8	2	0.6814423258448179	68	love
ZAB	27	8	2	0.1232395695676796	60	love
ZAB	27	8	4	0.0362804878048778	127	robust
ZAB	27	8	4	0.9143292682926828	107	robust
ZAB	27	8	6	0.1625125292348818	55	of
ZAB	27	8	7	0.8854697102721679	67	this
ZAB	27	8	5	0.3715142428785605	80	middle
