name,sn,nw,wn,fl,CURRENT_FIX_INTEREST_AREA_LABEL,dur,id
001_claude-v1_eye_tracking1_clustered,11,55,54,0.691218016600318,honest.,41,14
001_claude-v1_eye_tracking1_clustered,11,55,54,0.4849940518223478,honest.,1,14
001_claude-v1_eye_tracking1_clustered,11,55,48,0.2325496489831707,Anthropic,15,14
001_claude-v1_eye_tracking1_clustered,11,55,6,0.3448809773688073,feelings,40,14
001_claude-v1_eye_tracking1_clustered,11,55,6,0.0301289205213781,feelings,1,14
001_claude-v1_eye_tracking1_clustered,11,55,33,0.2936698733542854,have,26,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,46,0.8370358845128323,tree,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,2,0.7289176777624208,AI,18,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,3,0.8995175471914825,language,19,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,6,0.8443704445678974,do,37,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,9,0.945561295213661,the,20,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,12,0.8160550255075248,feel,37,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,13,0.3540742293118596,"emotions,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,15,0.3396021621966293,I,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,13,0.8239995891923806,"emotions,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,25,0.5899853667244502,living,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,22,0.4893175375906309,that,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.3982085925859838,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,16,0.2390477376155786,can,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.0149691195419018,100-year-old,51,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,14,0.772395471575805,but,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,13,0.8369528660414127,"emotions,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,12,0.5105567859820608,feel,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.7118395266769099,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,18,0.5176977693461104,that,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,17,0.2404491217530351,imagine,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,21,0.239264211637809,tree,85,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,25,0.4545892969515522,living,16,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,29,0.2953776712404637,forest,27,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,29,0.7716970536889598,forest,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,27,0.7340670223684463,a,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,24,0.2111930535370999,been,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,21,0.541446113884807,tree,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,62,0.3728808147367081,home,2,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,61,0.7760426086451013,its,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,32,0.4536996927393745,years,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,38,0.4733103236134631,pleased,144,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,43,0.2759359685788412,chopped,21,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,43,0.1811596911934275,chopped,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,55,0.4434496275409206,"sadness,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,53,0.0403123791208716,loss,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,49,0.3886947650204653,feel,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,47,0.0773989399582285,would,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,44,0.3171899652832496,down.,29,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,49,0.3449112935750647,feel,110,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,55,0.52707402462747,"sadness,",25,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,58,0.5860889727888935,would,78,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,58,0.9363642543363312,would,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,69,0.5724486712687924,also,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,66,0.0768189395517092,life.,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,63,0.9819435667607872,and,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,62,0.0475478346865557,home,82,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,71,0.8151833628922884,a,120,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,74,0.3872184545404573,anger,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,82,0.3221113803182138,cutting,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,79,0.868567166281723,deforesters,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,78,0.7018722521982415,the,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,76,0.7910580531332785,frustration,22,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,76,0.6632356178644271,frustration,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,61,0.1717042327666391,its,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,77,0.8386898586130916,towards,40,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,77,0.6801974909630305,towards,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,79,0.4216294431668202,deforesters,62,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,82,0.6666861322936203,cutting,51,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.4633487694608796,100-year-old,15,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,20,0.1343761641306835,100-year-old,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,7,0.6456168075556762,not,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,4,0.4325478165622071,"model,",19,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,4,0.817657978085344,"model,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,7,0.2667586565460645,not,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,4,0.7634905835877409,"model,",1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,2,0.0563261185897232,AI,39,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,1,0.8040794929484193,an,1,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,3,0.5834324333089432,language,25,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,8,0.5361037649907866,have,45,14
001_vicuna-13b-v1.2_eye_tracking2_clustered,39,85,7,0.432461484533772,not,30,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,1,0.1536121182176179,soon,30,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,7,0.6992479134089089,"off,",180,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,12,0.2179780879505891,different.,24,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,12,0.0450920433573518,different.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,10,0.7043090442604509,something,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,22,0.6430566227193659,"room,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,20,0.2279564426099913,around,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,18,0.0736563161973885,and,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,13,0.7164810415175876,She,37,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,17,0.3272235452237807,bed,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,19,0.4600924541241057,looked,27,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,20,0.6180316184143216,around,67,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,26,0.0853422833445135,out,69,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,12,0.9877926746422384,different.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,27,0.9292725666307952,what,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,42,0.4872902975811564,was,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,40,0.1895234046996768,bedside,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,37,0.2354354835850462,clock,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,32,0.9585411951680796,she,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,32,0.658566408867997,she,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,36,0.4910407559045507,the,19,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,37,0.4118635567622169,clock,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,39,0.8887282456127233,her,39,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,39,0.4408436758270123,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,41,0.2806761785308189,table,14,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,41,0.7952889914709175,table,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.30792490211193,flashing,17,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.3413556866915733,flashing,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,42,0.4639368689435332,was,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,52,0.0619978659302033,to,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,49,0.6257944653449034,As,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,47,0.9102675300410316,of,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,59,0.848599894384617,strange,33,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,59,0.6731255746427968,strange,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.1957847710779662,sequence,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,36,0.0801612642567916,the,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,39,0.5170431919678214,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,41,0.9191395089566946,table,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.007695376654652,flashing,47,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,44,0.6310869382749211,an,7,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,44,0.5216586679957906,an,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,43,0.6481831526109975,flashing,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,53,0.8148166127394519,turn,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.1213194221436425,sequence,22,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,30,0.1109344825594691,And,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,45,0.8878420143977139,unfamiliar,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.0369898120758648,numbers.,47,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.2990004808200708,numbers.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.5509698181451642,sequence,13,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,46,0.5213865284014051,sequence,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,48,0.3672311139053383,numbers.,17,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,51,0.4996052550379243,reached,30,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,52,0.6385644849987446,to,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,56,0.787680181146978,she,54,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,55,0.9302201208438112,"off,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,66,0.7017147840685066,"Suddenly,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,64,0.8290884181898134,her,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.8360006908455786,sensation,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,60,0.4954006843172135,tingling,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.6265989513292115,sensation,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,61,0.7876607189713986,sensation,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,65,0.034565544157643,body.,32,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,66,0.513466278672786,"Suddenly,",41,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,69,0.1220945462178487,transported,56,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,69,0.6940084098087527,transported,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,69,0.0651094523346937,transported,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,66,0.9129887144221293,"Suddenly,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,72,0.4991480008132254,different,30,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,72,0.9540061598942152,different,18,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,74,0.684853803470276,and,29,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,75,0.3537098168722408,place.,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.4658198254762742,Confused,22,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.6465020843094325,Confused,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.1999442861125739,"disoriented,",19,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,80,0.6435503496022419,realized,61,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,81,0.9368925882410576,that,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.7937651172870867,"disoriented,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,89,0.0946621737637362,time,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,86,0.3513898256394884,the,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,84,0.3069888716151345,somehow,39,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,84,0.1790032522893364,somehow,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,85,0.3219483208963767,gained,22,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,89,0.7404981550303446,time,120,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,78,0.243709835438316,"disoriented,",1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.5883964767918654,Confused,16,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,76,0.5150209229898841,Confused,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,21,0.2998982450993647,her,29,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,36,0.4346669006527062,the,56,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,34,0.5581027336408066,it,1,14
002_gpt-3.5-turbo_eye_tracking1_clustered,18,91,20,0.5804190004147621,around,9,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,24,0.9041746926849704,happened,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.6751875050322412,world,5,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,2,0.3064310409069728,a,53,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,1,0.8733175668641013,was,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.0246086700067388,unsettling,57,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.2441928330773627,unsettling,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.708069250497014,unsettling,49,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.1496648041100225,unsettling,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,3,0.3258144638429694,strange,49,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.6232410585603374,unsettling,51,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,6,0.5485903626032744,"feeling,",1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,7,0.588968698292595,waking,45,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,7,0.7485149503860371,waking,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,11,0.6352075755867572,that,23,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,12,0.5565044554201731,the,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,11,0.7170653832047807,that,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,10,0.2864247530825705,realizing,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,7,0.3597842575060894,waking,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,5,0.8394025949883066,unsettling,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.9305265527400484,world,43,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.4395699645735028,world,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.0061196538026596,around,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,6,0.4563743637480125,"feeling,",1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,7,0.9526131374419744,waking,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,10,0.6418893906759514,realizing,28,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,10,0.4480690823470563,realizing,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,12,0.2787653859478323,the,13,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,11,0.8001624476141722,that,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.4164697161274793,exactly,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,38,0.918470733895854,rubbed,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,13,0.8501511546367572,world,37,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,14,0.3623933701623263,around,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.0984529674985378,changed,66,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.3028819215654059,overnight.,37,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.3771304365615902,exactly,59,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.7729961059274298,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.3457490285253113,exactly,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,28,0.8519827438186813,she,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,24,0.9228475366312984,happened,26,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,24,0.7195096509344098,happened,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,27,0.7083987457027727,when,50,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,42,0.6572484899144461,and,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,34,0.9314711153864148,fateful,16,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,35,0.8987991111865942,morning.,11,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,51,0.1672781689854033,feel,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,48,0.9290241813191032,couldn't,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,46,0.2874203706906491,"bed,",1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,42,0.5574959262562559,and,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,40,0.318224438062853,tired,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,41,0.6714103479165806,eyes,103,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,51,0.2741693173302489,feel,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,49,0.4578102843165059,help,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,60,0.7399041786652863,realized,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,58,0.5000118151752324,when,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,56,0.6840124600073688,and,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,55,0.1536033584487815,confusion,46,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,55,0.65154181882836,confusion,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,57,0.5630061292882831,wonder,19,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,57,0.9706900253785328,wonder,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,59,0.8581896199302401,she,16,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,65,0.8863300304472324,ability,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,64,0.6935558008353153,the,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,68,0.3674270515856983,through,30,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,69,0.3569675143006096,time.,21,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,56,0.33011794984199,and,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,41,0.7917741837148274,eyes,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.1715894393361213,overnight.,30,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.4350578867063213,overnight.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,19,0.4205689759879397,But,8,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.7694500306408947,exactly,47,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,23,0.0861772900645955,what,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,22,0.1039469691553726,exactly,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.3514752582584058,overnight.,51,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,45,0.0327533653058845,in,35,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,31,0.0447183533951715,eyes,13,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,18,0.9915551032855856,overnight.,1,14
002_vicuna-13b-v1.2_eye_tracking2_clustered,35,70,17,0.9273947702914374,changed,31,14
003_claude-v1_eye_tracking1_clustered,11,55,16,0.524285722628767,able,36,14
003_claude-v1_eye_tracking1_clustered,11,55,16,0.9975382105270872,able,1,14
003_claude-v1_eye_tracking1_clustered,11,55,19,0.8040014448087632,or,15,14
003_claude-v1_eye_tracking1_clustered,11,55,20,0.7701397287569212,perceive,18,14
003_claude-v1_eye_tracking1_clustered,11,55,23,0.614221326843307,from,58,14
003_claude-v1_eye_tracking1_clustered,11,55,23,0.9738454329096756,from,1,14
003_claude-v1_eye_tracking1_clustered,11,55,22,0.845073448618669,world,1,14
